,P0,Ls,DeltaG,DeltaH,DeltaH_0,P0_std,Ls_std,DeltaG_std,DeltaH_std,DeltaH_0_std
255_sim,0.07546973282091432,1.0967629124871763,-9.890485078359422,-5.759757623327417,1.3690369416559028e-07,0.01121569216097848,0.304638412863463,2.65722862586393,1.6023772712647544,2.4233534143159063e-07
256_sim,0.09877186619519518,1.0919627795951865,-9.856920941044654,-5.0904353945527445,4.3043165225729916e-07,0.005173502227860472,0.13092805305299585,1.074301914936709,0.6155375640346291,3.71035605033299e-07
257_sim,0.12449269057920483,0.9161872593779643,-10.123323903261939,-5.284419936466437,3.208746567678361e-07,0.03940587900962644,0.04880737503175043,0.33043240643115895,0.2689314364251179,3.505123996117427e-07
258_sim,0.1144553742894006,1.193008542862629,-10.03111637786225,-4.3511922131204015,4.662771994821663e-08,0.004369602542718991,0.07032940182204647,0.45908792493453865,0.2588028702421314,2.1333700960198084e-07
259_sim,0.10008256503224523,0.942104578579246,-9.984588323611609,-5.46594525892484,1.88766041323049e-07,0.010852409366179167,0.05407917887176604,0.29192684367621785,0.31128163223925165,2.548509838267577e-07
260_sim,0.10375555911938587,0.9475871218126513,-10.085941160647875,-4.3587441659921415,2.6403879004286625e-07,0.010996549564192156,0.1692947563447733,1.6906217470461748,0.7806773150354019,3.296315178340122e-07
261_sim,0.12060285594195654,1.055883921664779,-10.008743303532054,-4.592716723328559,1.2803267259689225e-07,0.014926576473699875,0.0630131033314162,0.3010484388649555,0.2811202917515289,2.817863636119058e-07
262_sim,0.09351755152346557,1.027943039500481,-10.113480340087692,-4.038362286907557,2.6019507430903276e-07,0.02262523815542394,0.17532857114929964,1.5868521677208736,0.6886023859534156,2.919114129875784e-07
263_sim,0.09366406258937962,0.9625036995921162,-9.817918320460725,-5.069638502406135,3.713587974539055e-07,0.0067642467156948625,0.051887827226949165,0.24009089490062283,0.2585849135094661,3.0353880394453547e-07
264_sim,0.12367933625009425,1.104357004697539,-9.88674298995905,-4.193818024568915,4.033040513588115e-07,0.005931384384146391,0.09467822072593796,0.7912064165893644,0.3616533265565813,2.974336439005936e-07
265_sim,0.10475446291189731,1.1248329847788203,-9.879324132172894,-4.229380134089421,1.611778311720161e-07,0.011798571621019195,0.06293167445353265,0.398584308808852,0.2392209379095326,2.981373445067682e-07
266_sim,0.12924726075754167,1.169965063252293,-9.918275315108225,-4.064461751680033,2.0816375891622596e-07,0.007703294460960291,0.05683048468899989,0.44955151795146064,0.19901217160422421,2.715485093597913e-07
267_sim,0.09724090567751373,0.9698162123416388,-10.104717978081515,-5.353394369027025,6.662113513794342e-07,0.007385816101323536,0.07225963503987078,0.3701063245124747,0.398855295139346,2.6724371344457787e-07
268_sim,0.09999464686219098,1.1262224214777707,-9.942935790371624,-4.778861244420094,5.188188365082442e-07,0.0438974679945272,0.5025203224125541,0.8524861797698261,2.12478612641189,2.4691036030631217e-07
269_sim,0.08092699741927525,0.8630188354336056,-10.172178362145775,-5.859416665482972,1.976363009491857e-07,0.039359535517276834,0.41825319793625687,0.3770989005703787,2.827689350854374,2.444443778475741e-07
270_sim,0.07653684813520684,0.9597318289036649,-10.17606384091925,-5.497122395813077,4.957750328048297e-07,0.049635253295233675,0.6061959461732412,0.7364289660259844,3.4652631454203218,2.3496806438250005e-07
271_sim,0.13925831666805663,1.035092318586598,-9.911672392909626,-4.527523595911458,1.326995329496952e-07,0.03904714588424192,0.0719533541896977,0.5387962469201877,0.3144176152261795,2.9648480035354347e-07
272_sim,0.09117396295802253,0.9552403742138242,-9.94125173840616,-5.246978772084766,4.507173547341953e-07,0.00899728755946174,0.08043717700514912,0.14412165988449951,0.42408465508641674,3.547984403812883e-07
273_sim,0.1131394336341849,0.8429817716675095,-9.902005981657181,-4.729045828909173,3.0637284671139455e-07,0.009089130469737522,0.17139342811695313,1.982714066925324,0.9621077334675001,4.020092405791731e-07
274_sim,0.11042887766184312,1.0249500420457192,-10.071057513622534,-4.4865290835386,2.681386902508567e-07,0.005556340300658063,0.09398485655896542,0.7803256669808606,0.4150430379679578,3.018383170283798e-07
275_sim,0.1108013268163868,1.005015716079587,-10.005607457011486,-5.411917949514082,4.106950062373401e-07,0.021928918256648312,0.09977093980955472,0.8476740907757544,0.5350769811557976,2.896769998924729e-07
276_sim,0.11320306278992168,1.2076052563103563,-10.245259719031177,-4.956431359877893,3.7236705784407385e-07,0.014832569777687637,0.2415308447854083,1.9978399229455985,0.9904604190832176,2.3672305429270537e-07
277_sim,0.07316883192565529,0.7287683969827918,-10.133234854880936,-6.962394107302187,4.566815608846996e-07,0.003919371771681036,0.03800073177391409,0.17739655341873614,0.350060757341133,2.9186481097435825e-07
278_sim,0.1042998665043521,1.0068768072298597,-9.936086603447217,-4.829282012343002,8.997010814082124e-07,0.007016927439660462,0.07218026349839658,0.3012019999994478,0.349794280161675,3.615130555769934e-07
279_sim,0.11951020458327145,1.3557299892306032,-10.067756463906711,-4.594593652473706,7.788334910588234e-07,0.01285325610652482,0.3443786960453065,2.5250634893118797,1.1667842875264103,3.008938218818866e-07
280_sim,0.06579904453854979,0.8099892823687191,-10.066512032198158,-6.861266703871257,-2.5963334258006824e-08,0.0074736999521555015,0.09342399912152927,1.0727348643121044,0.7837586951873216,2.4188856296240813e-07
281_sim,0.1151999674202142,1.231868981303978,-10.150726149705458,-3.920776163740376,3.789931806138501e-08,0.012144201060295024,0.06530071415396221,0.3860088323731364,0.21362446033842084,2.3142615275145657e-07
282_sim,0.07179138096877982,0.8010805564626803,-10.281242112391027,-7.277202689650676,6.161523276956495e-07,0.03474577772989158,0.40790205445505207,1.714976408587011,3.7009153550664773,2.4697792358004487e-07
283_sim,0.1028608387966217,0.9905287518215256,-10.044953230316233,-4.764659814092092,8.032293074658678e-07,0.005351574598746997,0.07225711899038736,0.5453455986780352,0.3476042360197446,2.2435461071234628e-07
284_sim,0.10398138225095249,1.1830536401746699,-9.972276292646217,-4.630583786187151,3.628333323036686e-07,0.005692226558869159,0.12465735997847383,0.965546436619686,0.4892435219140538,1.9171547326350005e-07
285_sim,0.12826783298567854,1.128529534031292,-10.055735322121723,-4.2288615573516815,4.6474386725695397e-07,0.012140587850607221,0.06923058205444826,0.493678713222542,0.2610693190525204,3.625490160470256e-07
286_sim,0.09093539865711486,0.9410150709742032,-10.03414994051096,-5.117084714402499,5.57936286153885e-07,0.007219585288625631,0.046999446310250874,0.3993607622233723,0.2591760972157703,2.0364504468409202e-07
287_sim,0.05923361325869289,0.6388875370841564,-10.141530031285198,-7.3366625028773775,4.1964503144276567e-07,0.008164907619019545,0.048274727309757175,0.6467464794598776,0.5545541181205175,2.2994391926752507e-07
288_sim,0.08606091258650048,0.8494346716719526,-10.199603893266241,-5.158953770695736,3.910260959295685e-07,0.010597169901673626,0.11100841432701045,1.180026890574466,0.6761287138214181,3.8376086407877285e-07
289_sim,0.12891146357253708,1.1033730567661755,-10.043252861069185,-4.483047448037386,7.15227976973309e-07,0.020560873208387218,0.04312184872063999,0.16958518726732585,0.1793576724431797,3.343489760085181e-07
290_sim,0.0935315502375675,0.9211395827031995,-10.238122309134468,-5.538011014651272,-1.2770437807396812e-07,0.007152143159837148,0.06144138132154808,0.3384740375534455,0.37830409439616575,3.6547794170179725e-07
291_sim,0.07883909407200794,0.8075422050146126,-10.18462313435448,-6.825527336790028,2.452270517966491e-07,0.006737631327246762,0.0869058735563876,1.0417655398033232,0.7351307965312689,2.70495040267655e-07
292_sim,0.09834651558221448,1.0501337977366143,-9.77950891811766,-4.834677443293537,1.175817301470626e-06,0.008398712956116135,0.06144822881045225,0.15981191914696952,0.28766710451243876,3.679397531988575e-07
293_sim,0.07902015155736815,1.0721785595120967,-10.147927410193551,-5.289217509245106,8.892360817486109e-08,0.013462234626950082,0.16399818806094707,1.426330830383139,0.8094410763330188,2.2890769773514303e-07
294_sim,0.10137660487810428,1.0751982609455797,-10.039734647641113,-4.829989690497237,9.359296011932866e-07,0.004075329820748826,0.05184146447540904,0.37049473098967517,0.23120951454388644,2.153885014874766e-07
295_sim,0.09040447835518153,0.8875544764611867,-10.111237719202999,-5.495645433590013,1.786827603205681e-07,0.0054347302108212325,0.055264152076851036,0.24156646474718782,0.34492102967033983,3.5712152252865446e-07
296_sim,0.08591208582375164,0.895405819059839,-9.975479232728143,-5.271835833129797,4.3333211728520677e-07,0.009089038294144917,0.06860150010226286,0.4534283560693117,0.40961780041241524,2.910607327065553e-07
297_sim,0.09115032981859984,1.050121287652236,-10.060951423944902,-4.757880829422035,4.6046754995305855e-07,0.01208228235819687,0.062027204442268405,0.17091742068543994,0.2822132990440179,2.5410746655687986e-07
298_sim,0.0950932685160691,0.9284203180487567,-9.867304471560534,-5.013634468345506,-3.154917034295172e-07,0.055655977434943577,0.5461486566041375,0.7405966897647408,2.9348698109328386,2.0932141567803973e-07
299_sim,0.09234828245233967,1.0311826548811402,-10.156880996586107,-5.111413920297646,2.0120783655906575e-07,0.006025167087871458,0.07643689884935803,0.6303843130856603,0.378616305133198,2.6116474010364367e-07
300_sim,0.11707877014311792,1.0748054816025019,-9.99811843467534,-4.088144879877404,3.114223187009116e-07,0.00672268051070245,0.13427207476439243,1.1818241425132991,0.5098988842926687,4.5629162313902323e-07
301_sim,0.11441901041871308,1.093457977707098,-10.023290127091427,-4.4846527464393535,4.5187618126851766e-07,0.006179225904566366,0.054774635146795876,0.2445930804445957,0.23942347692655946,3.7926367645032424e-07
302_sim,0.09256095061041691,0.7288767060880362,-9.988911524688477,-6.068731127903266,6.964750710232762e-07,0.011092493051444033,0.09613773419215871,1.2542805084689899,0.799600540187302,3.138354624631017e-07
303_sim,0.13355981604364545,0.850667363262997,-9.87256982954079,-4.853500812256429,3.947198889423165e-07,0.039139211323318115,0.1545438193764056,1.7540572048573864,0.8814697542553203,3.851749890118033e-07
304_sim,0.10857754106661145,0.968970757438565,-9.998012881480408,-5.081163137895098,7.864866508662842e-07,0.012166979205608976,0.06385201873852861,0.3047480093396495,0.3275316264518916,2.4018904102090535e-07
305_sim,0.10282765883783974,0.8389593351883889,-10.034451771216464,-4.97171375227996,7.88790558701895e-08,0.005306176671103379,0.13927645211117742,1.6206168831927616,0.8330957054742401,4.294826872301807e-07
306_sim,0.08009565428718131,0.9034736742472772,-10.13922008202514,-5.685820736075334,6.359896632245185e-07,0.00713378447275437,0.042146381576176256,0.35924921837635604,0.2655783093832293,2.2763525974193286e-07
307_sim,0.11163874139719997,1.2274653398991875,-9.756740564013576,-4.1828283460767235,5.242785119878315e-07,0.009101767446508832,0.0677072810618042,0.3161267421336645,0.2356560288562343,3.038592154285144e-07
308_sim,0.1136593484051148,1.3236485621418856,-9.69440923289783,-4.29050434870279,3.4985805807147326e-07,0.004107344734122119,0.18186580758076948,1.311395749214987,0.5901079578300292,2.5131060939807725e-07
309_sim,0.08173594276045122,0.876554967474999,-10.176215475589268,-6.054135086393979,4.315355821720183e-07,0.004799337052918621,0.07506369950255556,0.6736048447964498,0.50431139025798,3.3993757842018347e-07
310_sim,0.0791325489086135,1.0117676883419717,-10.009652566456277,-4.8938416970236736,8.073027798320237e-07,0.018138551837346775,0.061544001193072594,0.12592560764750635,0.29616118843060674,2.283613636616354e-07
311_sim,0.07251135126731419,0.9290833603882794,-8.064492674352312,-6.999559462988494,5.880839108327335e-06,0.0931450380067804,1.1170139636462266,1.2322960806149146,1.175329459443409,3.634834184730533e-05
312_sim,0.08035467502130055,1.1503555540691297,-9.960699221034197,-5.03420990281319,6.823555313327475e-07,0.016224689613296,0.18019775601973426,1.510711605805773,0.7885524620174942,1.433346524764254e-07
313_sim,0.06747255166364431,0.736104402800717,-10.186056220807403,-7.31076723827001,8.587836046388601e-07,0.003681871664559661,0.06140610530686129,0.7071565638939179,0.6071881632477981,2.743194183845459e-07
314_sim,0.09874688430097976,1.1543560545379712,-9.76250354038911,-5.009261271980261,5.929307238722367e-07,0.004756639495873103,0.1850046092562825,1.503827187306543,0.803563275712812,3.104789605660574e-07
315_sim,0.11539810833655972,0.997588785082665,-9.760358590581182,-4.671949795659288,9.423559679292875e-07,0.00905859443425797,0.0862223490548764,0.7313715917949808,0.4072576163608069,2.9069863154391023e-07
316_sim,0.06930661810633756,0.857717219148554,-8.06763789180978,-6.9892979321721596,6.422730025802998e-06,0.07948357734369449,1.2092496485182527,1.0345509027815813,1.011063914042971,3.0385456949492067e-05
317_sim,0.09103245563065084,1.0331722876656584,-10.006856373841213,-4.752018014728056,5.523427767900436e-07,0.01238730872465259,0.04579859976642824,0.18691962219808742,0.2157538360594152,2.251723423401431e-07
318_sim,0.10215037267997279,1.1682576592544978,-9.884823228883857,-4.597293160460094,8.60178524077685e-07,0.008196273377456147,0.09426731681386194,0.6745397698142888,0.3738045930902965,4.127235272267955e-07
319_sim,0.1102200371896365,0.9607987797012084,-10.015592823417238,-4.615908344686371,4.260919170710632e-07,0.005722209964506647,0.11900770055987399,1.152237051294092,0.5725943161176055,3.759226088156287e-07
320_sim,0.07690605212737173,1.0113228207519844,-8.067072219046208,-7.011662168467431,6.959499536153809e-06,0.10417994347509062,1.0078708099127727,2.1029343831767067,1.8748303682261698,4.0489533181957764e-05
321_sim,0.12600825941219132,1.0244118071951798,-9.865901695487821,-4.158959485564452,3.545426787096726e-07,0.007355021191008591,0.16074388257685804,1.513980903527938,0.6549180493981364,3.3257031411298567e-07
322_sim,0.07736517536449675,0.9975584428679217,-8.065195354980283,-7.008709640679046,5.9046384241296475e-06,0.08441026885620978,1.0216506938305026,2.031652578448027,1.8233846498894062,3.39540311131546e-05
323_sim,0.07511864586132284,0.6541011095122121,-10.247962920818619,-7.371394326448255,7.067861667484622e-07,0.00904157428924859,0.03886431692215296,0.36034433093876633,0.4459920880718239,3.0128067749441983e-07
324_sim,0.07408028627463756,1.031043651996743,-8.080370232064054,-7.016497601395504,6.458679213189904e-06,0.08910828936687898,1.0062626945621203,2.197561682290336,1.9661020456346374,3.5572583051394604e-05
325_sim,0.08928628163970852,0.9140127365786668,-10.096031942469459,-5.840607521321335,2.3493966418153272e-07,0.007961369651360406,0.0950906482540377,0.789207699710684,0.6036154351077194,2.792871434208904e-07
326_sim,0.0923600556063617,0.7713495375241651,-10.09543517266558,-4.832975872941143,4.096976733501879e-07,0.010981094431309903,0.20015162380485557,2.5758102351480976,1.2531326464313692,2.44930515074477e-07
327_sim,0.11905145567376996,1.0391735348368056,-10.087705599188268,-4.474522539472547,4.636745770105637e-08,0.01013605281681972,0.07642963608603359,0.6598748231315182,0.3275911618791933,2.863676489708463e-07
328_sim,0.0838781369621093,0.7529571627502955,-10.109939939781807,-6.032815301577214,3.0852963402866933e-07,0.0026546067848357596,0.06976480872146382,0.9014032188549219,0.5598364752816577,2.3975584208664107e-07
329_sim,0.08885956339930297,0.8704637103027776,-9.877127285086287,-5.032239519134915,7.234518988267408e-07,0.010286147543070466,0.11347595695967967,1.1728998372989994,0.6542315295017527,2.86890759213429e-07
330_sim,0.10366379713468322,1.0326111669027802,-10.10827055448365,-4.9939377246032155,5.737558303847329e-07,0.006977981577899432,0.06709270857324418,0.40376576036817563,0.3264949520876584,3.224617975633393e-07
331_sim,0.08387456903429724,0.843851065433265,-10.400746801708596,-5.5498588999228815,3.020367703882447e-08,0.006170206750737265,0.056550070722827424,0.5366200070547543,0.36632287378536477,3.235141091960079e-07
332_sim,0.0837116014707792,0.9506859579862658,-10.040214845611288,-5.5091170821515725,1.041925717831931e-06,0.009046838511251813,0.061445255550511974,0.3624899147879028,0.3459329576171988,3.045697925210468e-07
333_sim,0.1145144956734245,0.9558506834113744,-9.919217365166828,-4.777404271916832,7.932603598248704e-07,0.012905881249155144,0.10422109921105352,0.8899579208456991,0.5223827990259021,4.053467512092964e-07
334_sim,0.11327746620498273,1.3243818898168558,-9.845496885641436,-4.130406090436282,4.887224946655105e-07,0.008266348087769028,0.12598178674496566,0.8991334457342025,0.39300652823994875,2.2238715634773935e-07
335_sim,0.06940892481099728,0.680343425987092,-10.299974327240864,-6.970418780754014,4.6228886713756796e-07,0.0034044619069776853,0.041757501643619466,0.5395038752933201,0.42654849706063286,3.7082554663759636e-07
336_sim,0.07626279406871876,0.8537825913421515,-10.041643660855303,-5.8733091303687495,6.813280010693732e-07,0.009385159186914906,0.04272597210909434,0.08065681351787202,0.3026924855917421,1.5699389282981638e-07
337_sim,0.07586319606482214,0.8299369550222808,-10.361256644097145,-6.291723221670015,2.555859398495305e-07,0.004543315103806602,0.057103150013550555,0.5655747446343024,0.4305430784971703,2.307166207343807e-07
338_sim,0.08022404674734548,0.8585229080268457,-9.827467607596013,-6.161323860443313,4.367790445498617e-07,0.00860599167761202,0.10108749366254388,0.5171166832544507,0.7210999189510164,2.2487863784027232e-07
339_sim,0.09543596330660163,0.9945970119534848,-10.101843928426883,-5.755697242143863,1.500755195180044e-07,0.01068328100629252,0.1546535488585607,1.5132046919434825,0.8933868859340749,2.731983844463525e-07
340_sim,0.1287946875322046,1.108993213481122,-9.937264005178164,-4.6118148950991795,3.114110364632779e-07,0.025584087152157202,0.06919009840008958,0.2938807799374805,0.29329185304532496,3.771063450190009e-07
341_sim,0.0965213407162643,1.0918933570488107,-10.095581457297785,-4.852784661433529,8.029209369090124e-07,0.008428124025145492,0.08279559949194716,0.5400275848690991,0.3708949203304326,3.083666955645295e-07
342_sim,0.0983827121108788,0.9180829675468318,-10.140953505854021,-5.407144407918788,3.203437330035701e-07,0.009677241714261292,0.052034581606075866,0.13168366603104284,0.31407021728444345,3.1001557763123157e-07
343_sim,0.09391726386930685,1.1228785402670607,-9.914756626116432,-5.261931175928755,5.988635867453932e-07,0.0052007809760496486,0.2149723427273512,1.8233515611985645,1.00933043699808,2.670006803580388e-07
344_sim,0.09852413873748805,1.1094873274970698,-10.110178261094052,-4.878515256195795,6.745515911495311e-07,0.006331095577199076,0.11378916113445672,0.8942702988361371,0.4999186307502188,3.086868181291255e-07
345_sim,0.10783657339200323,1.1623693857450368,-9.979752993007311,-4.149364835125865,1.058687485913448e-07,0.011148202383737227,0.0577678353887414,0.29333939185268626,0.20796627997094994,2.8909320361452513e-07
346_sim,0.12321583415537235,1.0051259387848213,-9.955959590350787,-3.9684772867984694,5.716198796578284e-07,0.006140106841152235,0.21185976328114983,2.0598838940025854,0.8383160938788718,3.3528443500178027e-07
347_sim,0.10472587910368726,1.057924319233225,-9.861025166285824,-4.538558983502952,7.515527917724678e-07,0.007989360215439925,0.07294268506730561,0.4592792465012857,0.32243021901459845,3.2701738069882134e-07
348_sim,0.1047573976256312,0.970129632511459,-10.000568629196437,-5.130411534787506,2.8863952995101435e-07,0.009714851999522923,0.04934346461793426,0.12790321518478562,0.26881950417512407,3.376448008188125e-07
349_sim,0.10727706569808489,1.2668320436663159,-9.924827560791638,-4.206365347453323,4.972826945427659e-07,0.01109721239225638,0.10006087801417342,0.6995613817290991,0.3327810526967374,3.1259591432571655e-07
350_sim,0.09924639581906596,1.1173645248284003,-9.91656007062366,-4.786283143539417,1.0232208473545385e-06,0.007369866126212232,0.0837084965652785,0.5985175413603868,0.36301573842567564,2.6818580349288195e-07
351_sim,0.11102048855732795,0.9057993025203501,-10.009366602311383,-4.423855441844741,5.855899138421004e-07,0.005273653864606874,0.18257861242689416,1.9727854151451631,0.8921996425075972,3.5147585919352795e-07
352_sim,0.08429977383913398,0.8474596455098153,-10.0426360475981,-5.5774699817695526,4.3370925621521465e-07,0.006054450858942654,0.05632912782383312,0.5187340400692064,0.3719000231449707,2.6411357172205026e-07
353_sim,0.11526923071560832,0.8370657875805944,-10.265828156897081,-5.048834701014885,3.9845087141455675e-08,0.021030193637176214,0.13348999979766019,1.5311606950127197,0.8058868630445744,4.128472941669686e-07
354_sim,0.07010581710108381,0.7275175173318708,-10.236287172780864,-7.3107862195182,5.693736845200557e-07,0.002596060410784137,0.04627986092369797,0.5632471839118076,0.4609345997669098,2.627012790551725e-07
355_sim,0.13669959231582546,1.1225430523276718,-10.042731946128633,-4.369205293167529,6.736444058690959e-07,0.0277782193671003,0.05227006514319828,0.2291139628988467,0.20331013180488697,3.385313318975366e-07
356_sim,0.10396287813933945,0.7949425775887096,-9.89570948730373,-5.585085880945294,1.4504085295660101e-06,0.0154046243249731,0.11552361491122658,1.3213017347963008,0.8220515800721298,4.043313956098039e-07
357_sim,0.08418826773111132,0.9190703334603189,-10.364940185431337,-6.3670390314456755,2.3681689454169674e-07,0.008195066869067645,0.1718594846182639,1.8811030237003938,1.1909377695484622,3.1470262286203037e-07
358_sim,0.13350738610849755,1.2802334504928898,-10.096320749902972,-4.415269793554807,3.799745762618489e-07,0.02562631530444108,0.18124076589533475,1.3893960663098999,0.6270642800614752,3.006341078655688e-07
359_sim,0.11219408812483028,0.9860945444199003,-10.067144995834937,-4.631714888515392,6.17803589710295e-07,0.006730190207281722,0.0983332111311753,0.8815354675909762,0.46193411212063146,2.2512110073664892e-07
360_sim,0.117938921741148,1.0357066162279525,-9.928459563999876,-4.3577211728806695,5.43384832089146e-07,0.004856610567129278,0.11266044823193179,1.0167339097185981,0.47688595326200695,3.071248709450127e-07
361_sim,0.1100044649664926,0.923542023835215,-10.169531708249709,-5.128541195577373,1.9773865250955544e-07,0.01727681518622792,0.07657871502924823,0.4730102713166987,0.419911024800519,3.5968243251313037e-07
362_sim,0.08929974087668607,0.9283207739510609,-9.939511929743805,-4.996750154135283,3.162082836361207e-07,0.01107322296092955,0.0856032830508724,0.7253032717195986,0.4658635761891956,3.0382304762282154e-07
363_sim,0.07431798318997776,0.7290307055213379,-10.131936709911642,-6.322010968129112,1.0713534226292134e-06,0.006158633193834937,0.0719551950249822,0.9016036738522113,0.6247469096773319,4.0656851072359083e-07
364_sim,0.11409139726543603,1.017949090697834,-9.985866848008282,-4.398837773088424,7.718697375526828e-07,0.004736647931182339,0.11960735543892158,1.1039414692131522,0.5213398775067608,2.5578270547180524e-07
365_sim,0.10619868405411427,1.0467279802876615,-10.069653156927613,-5.078193149441974,3.360663930557585e-07,0.09375224096807301,0.9226698407634512,0.91924875138408,4.439856625709334,2.1808211702972163e-07
366_sim,0.12107333236172435,1.0149763593615202,-9.83734891881644,-4.918901459666998,8.031433880077921e-07,0.022616681476031405,0.053533912981899655,0.17639790395037627,0.2615769535216991,3.58120078071424e-07
367_sim,0.08279922917936473,0.8193974873005915,-10.026692651770283,-5.170916533593064,8.233178892065044e-07,0.06477322199050917,0.6433310841858669,1.5673558286369516,4.042056373370358,2.5954016691548944e-07
368_sim,0.11570831082899148,0.9854573662213528,-9.836611876386009,-4.400680213342206,4.415365532345192e-07,0.005476605325144535,0.1391804088858209,1.3295113949045063,0.6225074159194456,3.622580450167848e-07
369_sim,0.09685632845590116,0.9363705931375973,-10.158799565253021,-5.262327166786001,4.1179997094616737e-07,0.005550048524192017,0.04844520369043289,0.14452471972587333,0.2679797993809837,2.1783573583368232e-07
370_sim,0.10466661903705315,0.9697036359776764,-9.987358099527617,-5.429332442126079,4.7345574991298276e-07,0.01465689355949621,0.06815603250116428,0.5013768275242763,0.37646846331717304,2.9648204632577446e-07
371_sim,0.1109816171722097,1.0005223813690538,-10.010330991936799,-4.9709391567457875,3.782662594945412e-08,0.01439281641639799,0.06093759955783273,0.13690765596383825,0.30209082519730246,2.6379473816167465e-07
372_sim,0.07238536524611491,0.9094840229423552,-8.065078502602521,-6.996251571123765,5.068233764828896e-06,0.08579070468405509,1.1265378181503696,1.2181925263701072,1.161262018360531,3.3567514477401984e-05
373_sim,0.09577047369136088,0.9188682801508494,-10.06306190797111,-5.499183687784383,7.327240428082984e-07,0.008354792197643063,0.059370735602021094,0.20243210936385392,0.3648908023249536,2.689075271259206e-07
374_sim,0.07529714068191469,0.717422013669914,-10.219058783414663,-6.998171884180614,6.50698240287562e-07,0.046831546453251376,0.4447531177916369,0.3589422550876916,4.295796587082583,2.3654139169094425e-07
375_sim,0.10140136071072808,1.057868535490883,-10.083374275650685,-4.778278447061804,5.877659841210599e-07,0.004972221745902485,0.04429125253163206,0.20717274381198703,0.19525724605645872,3.185841388918061e-07
376_sim,0.09182755621994579,1.0062438656403907,-9.841883867477918,-4.759625416409723,8.767933222207044e-07,0.012687440890331556,0.06254181627758414,0.5556050897117497,0.30208932821862206,2.5143087468574587e-07
377_sim,0.10197723936560668,1.0336459313292516,-10.103204846494965,-4.637584254759529,6.694618055503291e-07,0.009412665382254841,0.08678546626838077,0.539514081979188,0.3965935240128414,2.816145354056893e-07
378_sim,0.08347372019178657,0.9341272143414452,-9.916569297361017,-5.569311106048324,6.261060237211486e-07,0.006664199388320158,0.04937125248054187,0.37609765467235146,0.3022607002504194,2.581374254199657e-07
379_sim,0.0923310843222385,1.0995207365597195,-9.831251129095818,-4.908086096362619,7.758941980269432e-08,0.00903182992276208,0.10237989549697046,0.8336824205406416,0.46090451479283057,2.660252365165134e-07
380_sim,0.10219739303694801,0.7649955515110107,-10.035671546535896,-5.740569482516963,5.370959394638143e-07,0.01776738127821099,0.09961147576036072,1.235523644626249,0.7437569854739711,4.049374728356797e-07
381_sim,0.12497997250811606,1.0914360410083468,-9.917691219123139,-4.464214453742089,8.319763877396713e-07,0.014646066652379795,0.0485525141302932,0.2967341166320023,0.19803366753016913,2.4682456640912007e-07
382_sim,0.09604129477366088,0.9119190525753859,-10.04106526271901,-5.63138339182446,-3.3507776655791673e-07,0.010466520937136833,0.054028992944613045,0.4725413541735497,0.33410995162810553,2.900379155093961e-07
383_sim,0.08597194102054717,0.9464067655334983,-9.777974601127893,-5.596602855793746,7.500776946712236e-07,0.0049413636542385495,0.04944240093282525,0.44423144517774793,0.30160768345207856,2.5751083597821786e-07
384_sim,0.10198728400695463,0.8412218337190661,-9.950114992850596,-5.1380413463482935,4.03540758100965e-07,0.007029754000025347,0.11667879893809381,1.3278569919759444,0.7153221353599242,3.6234694356758507e-07
385_sim,0.07160117709162134,0.8048984986356182,-10.161726909351739,-6.158802981922242,6.866757795835293e-07,0.009001488285066396,0.03300003741602518,0.11087820699952694,0.2637466218683741,3.396330483776528e-07
386_sim,0.10718671231912921,1.0683553153682632,-10.042529581848552,-4.689444246490453,6.80975688269431e-07,0.005610812655934521,0.055849937261446034,0.16036596781397244,0.2380442190712962,2.878999457786936e-07
387_sim,0.11451482253141551,0.9355613888309257,-9.805461413662306,-4.564973907824933,4.578989419693985e-07,0.006094120256386914,0.14916683354910115,1.5145031856848372,0.7274288275666955,3.7956428280021094e-07
388_sim,0.08789158605691726,0.8178638383221696,-10.078494739839886,-6.393077596854608,7.957741680311313e-07,0.010639363886538581,0.050843097350365275,0.3517485229128541,0.38893944393091945,2.8018077023405527e-07
389_sim,0.10731407541270735,1.1461233699089195,-9.920378763577439,-4.873471168360105,3.932903230063811e-07,0.007124789281883551,0.14348291800256913,1.143175178502116,0.6065902817734876,2.959214724035318e-07
390_sim,0.11756320027034298,1.1103017073823733,-9.994731182017606,-4.565633948204031,2.3558045567403603e-07,0.010705767597539695,0.05372942519444888,0.20021378348289356,0.2428835112694627,4.3040378236042517e-07
391_sim,0.09963554350322759,0.9833303826063483,-10.111070513272816,-5.411120840994058,1.280692408683859e-07,0.010530303679013026,0.09127357437816785,0.7770410475695643,0.5065516969048816,3.567684166463285e-07
392_sim,0.10735756632880748,1.2002898072237607,-9.885520496796596,-4.889690388252305,9.61262894260266e-07,0.006726218759504262,0.20020399495712485,1.5707087330407328,0.8154158199894663,3.187010943929514e-07
393_sim,0.09439098732303648,1.049098830709358,-9.79886664963357,-5.0001336447873985,6.792425227266835e-07,0.07480115279888322,0.8286823860313192,0.5793476559027451,3.94212782075649,2.553151009318516e-07
394_sim,0.09341438056646723,0.9257654643830403,-10.136158865718386,-5.252782835885429,6.257319858693142e-07,0.05162034375503361,0.512499123299631,0.49334624866934734,2.89288969175474,2.725320609962371e-07
